Student ID,Name,Branch,Semester,Courses taken,CGPA,Preferences,Courses_taken_ids
814,Student_814,ECE,3,2,7.98,ML,14B1NCI832;10B13PD832
815,Student_815,ECE,8,8,7.39,Cybersecurity,10B17EC574;10B11CI612;10B1NCI733;11B1NCI831;14B1NCI833;10B1NCI837;10B1NCI835;12B1NHS831
816,Student_816,CSE,5,6,6.36,Robotics,11B1NCI831;10B13PD831;10B1NPD732;13B1NCI831;10B11CI511;10B1NPD734
817,Student_817,CSE,4,7,8.01,Robotics,10B1NPD732;13B11NHS731;10B1NPD735;11B1NCI831;10B11CI511;12B2NCI752;10B17CI671
818,Student_818,CSE,5,10,5.37,Robotics,10B11PD511;13B1NHS831;10B19CI791;10B11PH611;10B17CI673;14B1NCI832;10B11EC514;10B17CI672;12B1NHS831;13B1NCI834
819,Student_819,ECE,2,2,5.92,AI,10B1NCI736;10B11PD611
820,Student_820,CSE,3,9,5.84,IoT,10B1NCI736;10B11PH611;10B11CI511;10B19GE698;10B13PD831;13B1NCI831;10B2NCI853;10B19CI891;12B1NHS831
821,Student_821,CSE,7,5,8.3,Robotics,11B1NCI831;10B19CI791;10B11PH611;12B1NHS831;10B1NCI831
822,Student_822,ECE,3,7,8.13,Cybersecurity,10B13PD832;10B1NPD734;10B11PD611;10B1NCI837;14B1NCI731;13B1NCI832;14B1NCI831
823,Student_823,ECE,2,6,7.58,ML,10B1NCI733;11B1NCI831;10B13PD831;10B1NPD732;10B11CI512;10B1NCI831
824,Student_824,CSE,6,5,8.29,Robotics,10B1NCI731;11B1NCI831;14B1NCI833;13B11NHS731;10B2NCI853
825,Student_825,ECE,7,5,5.94,Robotics,10B1NPD733;10B11CI612;10B28CI581;10B17CI673;10B19GE698
826,Student_826,ECE,6,7,7.42,Robotics,13B11NHS731;10B11EC514;10B11CI613;10B19CI691;14B1NCI835;10B1NCI733;10B13PD831
827,Student_827,CSE,6,3,6.85,AI,12B2NCI752;10B19GE698;10B19CI691
828,Student_828,ECE,3,8,8.02,Robotics,10B1NCI736;13B1NCI831;11B1NCI831;10B1NCI835;13B11NHS731;10B1NCI831;10B11CI513;10B17CI572
829,Student_829,CSE,2,5,6.86,Cybersecurity,10B19CI891;10B1NPD735;13B11NHS731;10B13PD832;10B1NCI736
830,Student_830,ECE,8,4,6.54,Data Science,13B1NHS831;10B17CI673;14B1NCI835;10B1NPD735
831,Student_831,CSE,4,5,7.65,IoT,14B1NCI731;10B1NCI831;10B17CI673;10B11CI511;14B1NCI834
832,Student_832,CSE,4,9,8.05,Robotics,10B17CI672;10B13PD831;10B11PD511;10B1NPD734;10B13CI834;10B1NCI835;10B1NCI736;10B19CI691;14B1NCI835
833,Student_833,CSE,7,5,6.2,AI,10B13PD832;10B1NPD735;11B1NCI831;10B11PH611;10B28CI581
834,Student_834,ECE,6,7,6.93,Cybersecurity,10B19CI891;13B11NHS731;10B11PD511;13B1NCI832;12B1NHS831;10B11CI512;10B1NCI831
835,Student_835,CSE,5,5,5.73,Robotics,10B11PD611;10B1NCI731;10B11CI511;10B1NCI831;10B1NPD735
836,Student_836,ECE,8,8,5,AI,10B11CI612;10B1NPD734;14B1NCI833;10B19GE698;10B1NCI731;10B17EC574;13B1NCI831;10B11EC514
837,Student_837,CSE,3,7,7.24,Data Science,14B1NCI831;10B1NCI731;10B19CI891;10B11PD611;14B1NCI835;14B1NCI731;11B1NCI831
838,Student_838,CSE,6,10,7.73,ML,10B19CI791;10B28CI581;10B17CI672;14B1NCI833;10B1NCI731;10B1NCI835;10B13PD832;10B11CI512;13B1NCI834;10B13PD831
839,Student_839,ECE,5,6,7.31,Robotics,14B1NCI835;10B1NCI731;10B11PD611;10B1NPD734;13B1NCI832;14B1NCI834
840,Student_840,CSE,5,7,5,Cybersecurity,14B1NCI831;10B1NCI736;10B11CI613;10B17CI572;11B1NCI831;10B17CI671;10B11PD611
841,Student_841,CSE,8,6,6.58,AI,14B1NCI831;11B1NCI831;10B1NPD733;10B19CI891;11B1NCI731;10B1NPD735
842,Student_842,ECE,6,9,5,AI,10B19CI791;13B11NHS731;10B1NPD732;12B2NCI752;10B17CI572;14B1NCI833;10B19CI691;11B1NCI831;10B19GE698
843,Student_843,CSE,6,5,8.64,Robotics,10B1NCI736;10B11PH611;14B1NCI832;10B17CI673;10B17CI572
844,Student_844,CSE,7,7,5.7,AI,13B1NCI831;10B11PD511;10B17CI571;10B11CI513;11B1NCI831;12B1NHS831;10B1NCI733
845,Student_845,CSE,4,6,8.51,ML,10B11CI511;10B1NPD732;14B1NCI831;11B1NCI831;10B2NCI853;10B13CI834
846,Student_846,CSE,3,6,8.14,AI,10B11EC514;10B11CI513;10B11CI612;10B1NCI831;10B19CI791;14B1NCI834
847,Student_847,ECE,2,6,5.92,IoT,10B1NPD732;14B1NCI832;10B1NPD733;10B2NCI853;10B11CI513;14B1NCI835
848,Student_848,ECE,1,7,5.64,IoT,10B1NCI731;10B11CI511;10B1NPD734;13B1NCI834;10B1NPD732;10B11PD611;10B17CI671
849,Student_849,CSE,8,6,7.42,AI,13B11NHS731;10B17CI673;14B1NCI835;10B11EC514;10B11PD611;14B1NCI834
850,Student_850,ECE,2,6,5.99,Robotics,10B11CI613;14B1NCI835;13B1NCI832;10B1NCI837;10B17CI672;13B11NHS731
851,Student_851,CSE,4,9,7.12,IoT,11B1NCI831;10B1NCI736;11B1NCI731;10B11PD611;10B17EC574;10B17CI571;10B1NPD732;10B17CI671;10B11CI513
852,Student_852,ECE,4,8,6.42,Cybersecurity,10B13PD831;10B13CI834;10B1NPD732;10B11PD611;10B17EC574;10B1NCI736;10B17CI571;13B1NCI831
853,Student_853,CSE,5,8,5,IoT,10B1NCI733;10B17CI672;10B28CI581;10B11PH611;10B19CI891;10B13CI834;10B11CI612;10B11CI613
854,Student_854,CSE,6,5,5,AI,10B17CI672;10B11PD611;10B13PD831;14B1NCI834;10B1NPD735
855,Student_855,CSE,6,4,7.27,Robotics,10B17EC574;10B1NCI736;10B1NCI831;14B1NCI832
856,Student_856,CSE,3,8,6.33,Data Science,10B1NCI835;14B1NCI833;14B1NCI731;10B11CI512;10B11CI513;10B1NPD733;11B1NCI831;10B17CI671
857,Student_857,CSE,4,8,6.34,Robotics,10B1NCI837;12B2NCI752;10B1NPD734;10B11PD511;14B1NCI834;10B13PD832;10B17CI572;13B11NHS731
858,Student_858,CSE,5,9,7.84,Robotics,10B1NCI731;10B17CI673;11B1NCI831;12B2NCI752;10B13PD832;10B11CI512;10B1NPD734;10B1NCI733;10B11CI612
859,Student_859,ECE,4,5,8.41,Robotics,10B13PD832;10B11EC514;14B1NCI731;12B1NHS831;10B17CI571
860,Student_860,CSE,8,6,6.67,Cybersecurity,10B2NCI853;10B17CI673;14B1NCI833;10B17CI672;10B17CI571;11B1NCI731
861,Student_861,ECE,5,3,6.59,ML,10B19CI691;10B2NCI853;10B17CI572
862,Student_862,CSE,6,5,7.6,AI,13B1NCI832;10B11EC514;14B1NCI831;13B11NHS731;10B17CI673
863,Student_863,ECE,6,8,5.37,ML,10B11CI512;10B11EC514;14B1NCI731;10B19GE698;10B1NCI837;14B1NCI831;10B17EC574;10B1NCI835
864,Student_864,ECE,7,5,7.27,Data Science,10B13CI834;10B17EC574;14B1NCI834;10B1NCI837;10B17CI571
865,Student_865,ECE,5,7,7.66,ML,10B11PH611;13B1NHS831;10B1NPD733;14B1NCI835;10B17CI673;14B1NCI833;10B17EC574
866,Student_866,CSE,2,6,7.82,AI,10B17CI571;10B11CI613;10B19GE698;10B11PD611;10B1NPD732;10B1NCI837
867,Student_867,CSE,5,7,5,AI,10B11CI513;10B19GE698;10B1NCI733;10B11PD511;13B1NCI831;13B1NCI832;14B1NCI831
868,Student_868,ECE,3,4,6.09,Data Science,10B1NCI733;10B1NPD734;10B19CI791;10B1NCI837
869,Student_869,CSE,3,6,5.95,AI,10B19CI591;10B1NCI733;10B1NCI831;13B1NHS831;11B1NCI831;10B19GE698
870,Student_870,ECE,6,1,7.12,Data Science,10B19CI591
871,Student_871,CSE,7,6,7.58,Data Science,10B13PD832;10B17CI673;10B1NPD734;13B1NHS831;13B1NCI834;12B1NHS831
872,Student_872,ECE,5,3,8.8,AI,10B11PD611;13B1NCI832;10B13PD832
873,Student_873,ECE,5,8,6.41,IoT,10B2NCI853;10B13CI834;13B1NCI831;12B2NCI752;10B19CI591;12B1NHS831;10B13PD832;10B1NPD732
874,Student_874,CSE,8,8,6.4,Data Science,10B11CI512;14B1NCI832;10B1NCI837;10B17CI571;10B17EC574;10B28CI581;10B1NPD733;10B11CI612
875,Student_875,ECE,5,7,8.38,AI,13B11NHS731;12B1NHS831;10B19CI891;10B17CI571;13B1NHS831;14B1NCI833;14B1NCI835
876,Student_876,CSE,8,9,7.36,IoT,14B1NCI835;10B11CI511;10B1NPD733;13B1NCI831;10B19GE698;14B1NCI731;10B13PD831;10B17CI672;10B28CI581
877,Student_877,ECE,6,4,8.52,Data Science,10B19CI591;14B1NCI835;10B1NPD733;10B17EC574
878,Student_878,ECE,1,9,7.35,IoT,10B11CI511;10B11CI611;10B17EC574;10B17CI672;12B1NHS831;14B1NCI832;10B1NCI831;10B19GE698;11B1NCI731
879,Student_879,CSE,6,8,5.61,Cybersecurity,13B11NHS731;10B1NCI831;10B28CI581;10B11CI513;10B17CI671;10B17CI572;10B17CI571;14B1NCI833
880,Student_880,CSE,5,6,5.4,Robotics,14B1NCI834;10B13PD831;10B11EC514;10B1NCI733;10B11CI511;14B1NCI833
881,Student_881,CSE,7,8,5.14,Cybersecurity,11B1NCI731;10B17CI671;10B11CI612;10B1NPD734;10B11PH611;10B1NCI837;10B1NCI831;14B1NCI832
882,Student_882,ECE,6,4,7.79,IoT,11B1NCI831;10B11CI511;10B1NCI835;10B19CI591
883,Student_883,CSE,4,4,8.43,Data Science,10B11PD511;12B1NHS831;10B1NCI835;10B11CI611
884,Student_884,ECE,2,5,9.22,AI,14B1NCI833;10B1NCI835;10B19CI791;10B19GE698;11B1NCI831
885,Student_885,ECE,4,5,8.01,ML,14B1NCI731;10B1NCI831;10B1NPD735;10B1NCI835;10B2NCI853
886,Student_886,CSE,3,4,8.4,AI,14B1NCI731;10B17CI572;10B19GE698;10B11CI611
887,Student_887,CSE,3,8,6.3,ML,10B11CI613;13B1NHS831;10B11CI512;10B19GE698;13B1NCI832;10B11PD511;10B13CI834;10B1NCI733
888,Student_888,ECE,6,5,5.61,ML,10B11CI613;14B1NCI731;10B11PH611;10B1NPD733;10B17EC574
889,Student_889,ECE,8,7,8.02,Data Science,14B1NCI731;13B1NCI834;10B11CI511;10B11CI613;12B2NCI752;10B1NCI733;10B1NCI831
890,Student_890,CSE,5,5,7.5,IoT,10B13PD831;10B1NPD732;14B1NCI731;10B11EC514;14B1NCI831
891,Student_891,CSE,2,2,7.13,AI,10B11CI512;10B1NPD734
892,Student_892,CSE,5,7,7.46,IoT,11B1NCI731;10B13PD831;13B1NCI832;10B11CI511;10B13PD832;14B1NCI835;10B19GE698
893,Student_893,CSE,7,2,7.39,Cybersecurity,12B2NCI752;14B1NCI834
894,Student_894,CSE,3,6,8.54,Data Science,10B1NPD732;13B1NCI832;10B11CI512;10B11CI511;10B11CI613;11B1NCI731
895,Student_895,ECE,4,3,8.55,Data Science,10B2NCI853;10B17CI672;10B19CI791
896,Student_896,ECE,5,10,7.65,Cybersecurity,10B17CI673;10B11CI512;10B11PD611;10B11PD511;10B1NCI831;10B19CI791;10B11PH611;10B1NPD735;12B1NHS831;10B13PD832
897,Student_897,ECE,3,8,8.01,AI,10B1NCI837;10B17EC574;10B11EC514;13B1NCI831;10B17CI572;14B1NCI835;10B1NPD734;14B1NCI731
898,Student_898,ECE,6,6,7.62,Robotics,10B17CI571;10B1NCI837;13B11NHS731;11B1NCI831;10B11CI613;13B1NCI831
899,Student_899,CSE,4,9,6.45,Cybersecurity,10B2NCI853;12B1NHS831;14B1NCI832;10B17CI673;13B1NCI831;11B1NCI731;10B17CI671;10B19CI691;10B11CI513
900,Student_900,CSE,5,4,7.91,AI,10B19CI591;10B13PD832;14B1NCI835;10B17EC574
901,Student_901,CSE,3,7,5.33,ML,10B11CI512;10B13PD831;14B1NCI835;10B11PD611;10B1NPD733;10B28CI581;10B1NCI733
902,Student_902,ECE,4,6,8.26,Data Science,10B17CI571;10B11PD511;10B17CI572;10B1NPD732;10B11PH611;10B11EC514
903,Student_903,ECE,6,7,5.57,AI,10B1NPD735;10B13PD831;10B19CI891;10B11PD611;10B11CI511;13B1NHS831;10B17CI671
904,Student_904,CSE,4,9,7.34,IoT,10B1NPD732;10B1NPD733;10B11PD611;13B11NHS731;10B1NCI835;10B11CI513;14B1NCI833;10B1NPD735;10B19CI591
905,Student_905,CSE,8,7,5.99,IoT,14B1NCI731;12B2NCI752;13B1NHS831;10B19CI791;10B19CI891;10B1NCI731;10B11CI612
906,Student_906,ECE,4,7,7.66,Data Science,10B1NCI837;10B28CI581;10B19GE698;14B1NCI731;10B17CI571;13B11NHS731;10B1NPD732
907,Student_907,ECE,5,3,6.96,Cybersecurity,10B1NPD734;10B1NPD735;10B13CI834
908,Student_908,CSE,6,4,5.09,Robotics,10B1NCI731;10B13PD832;10B11CI511;14B1NCI832
909,Student_909,CSE,2,6,7.5,Cybersecurity,10B17CI671;10B17EC574;10B28CI581;14B1NCI832;10B11PH611;10B19GE698
910,Student_910,ECE,1,6,6.31,AI,10B19GE698;10B11CI511;10B17EC574;10B1NCI733;10B13PD831;10B17CI572
911,Student_911,CSE,1,4,8.06,Cybersecurity,10B1NCI731;10B13PD832;10B28CI581;10B2NCI853
912,Student_912,CSE,7,10,7,Data Science,13B1NCI831;10B11CI512;14B1NCI835;10B1NPD732;10B17CI572;10B1NCI736;10B11PD511;14B1NCI832;10B28CI581;10B17CI671
913,Student_913,CSE,3,9,7.47,AI,10B19CI791;10B1NCI831;12B2NCI752;10B11PD511;10B11PD611;10B17CI673;10B2NCI853;10B1NCI733;10B19CI691
914,Student_914,ECE,8,7,5.85,ML,10B11PD511;10B1NCI835;10B17EC574;10B11PH611;10B17CI572;12B1NHS831;10B1NPD734
915,Student_915,ECE,3,6,6.29,Cybersecurity,12B2NCI752;10B11CI611;10B11CI612;10B13CI834;14B1NCI835;13B1NCI831
916,Student_916,ECE,5,6,6.45,Cybersecurity,10B17CI673;10B11CI512;10B17CI672;10B1NCI837;10B11PD611;10B11PD511
917,Student_917,ECE,8,4,8.03,Robotics,14B1NCI731;11B1NCI831;10B11PH611;10B1NPD735
918,Student_918,ECE,8,6,9.01,AI,10B11CI611;10B1NPD735;10B1NPD734;10B2NCI853;10B1NCI731;10B11CI513
919,Student_919,ECE,8,7,6.03,IoT,10B17CI672;10B11CI611;12B1NHS831;14B1NCI833;10B13PD831;11B1NCI731;12B2NCI752
920,Student_920,ECE,7,4,8.29,Cybersecurity,10B1NCI837;13B1NCI832;10B11CI612;10B17CI571
921,Student_921,CSE,7,7,5,Data Science,10B13CI834;10B17CI571;10B17CI672;10B1NPD732;10B11CI613;10B19CI791;10B17CI572
922,Student_922,CSE,6,6,5.57,Cybersecurity,10B13PD832;10B11CI513;10B2NCI853;10B19CI891;10B19CI791;13B11NHS731
923,Student_923,CSE,6,2,5.85,Robotics,10B11PH611;10B11CI611
924,Student_924,CSE,3,4,5.38,ML,10B17EC574;14B1NCI835;10B1NCI731;10B1NPD735
925,Student_925,CSE,3,5,5.1,Robotics,14B1NCI831;10B1NPD735;12B2NCI752;10B19CI791;11B1NCI831
926,Student_926,CSE,4,10,7.5,Cybersecurity,10B19GE698;10B13PD832;10B11PD611;14B1NCI835;14B1NCI831;11B1NCI731;10B19CI791;10B17CI572;10B1NCI831;10B11CI513
927,Student_927,CSE,4,7,6.74,IoT,10B28CI581;10B11CI511;12B1NHS831;10B19CI691;10B1NCI835;10B11EC514;10B17CI673
928,Student_928,ECE,4,3,7.46,Cybersecurity,14B1NCI731;12B2NCI752;10B19CI691
929,Student_929,ECE,6,7,7.83,AI,13B1NHS831;10B1NCI733;14B1NCI731;10B1NPD732;10B11CI512;11B1NCI731;10B1NCI835
930,Student_930,CSE,6,3,7.32,Cybersecurity,10B11CI611;10B1NCI831;10B11EC514
931,Student_931,CSE,5,8,7.79,IoT,10B1NCI835;10B28CI581;10B11EC514;14B1NCI832;10B19CI691;14B1NCI731;10B13PD832;11B1NCI831
932,Student_932,ECE,7,5,6.92,AI,11B1NCI731;13B1NCI831;10B1NPD732;10B11CI613;10B13PD832
933,Student_933,CSE,2,6,5.58,Data Science,10B11PD511;10B1NPD732;10B19CI691;13B11NHS731;10B19CI791;13B1NHS831
934,Student_934,CSE,4,9,8.27,AI,10B11CI511;10B1NCI831;10B19GE698;13B1NCI831;12B2NCI752;10B17CI572;10B11CI612;10B11CI512;11B1NCI731
935,Student_935,ECE,3,3,6.29,Robotics,12B2NCI752;10B1NPD735;12B1NHS831
936,Student_936,CSE,1,3,5.88,ML,10B17CI673;11B1NCI831;10B1NCI736
937,Student_937,ECE,4,5,6.79,Robotics,14B1NCI834;10B1NCI733;10B19CI691;10B17EC574;10B1NPD734
938,Student_938,CSE,4,8,5.9,AI,10B1NCI837;13B11NHS731;14B1NCI835;10B13PD831;10B11CI513;10B11CI612;10B1NCI835;10B1NCI736
939,Student_939,ECE,8,3,6.5,Data Science,10B19CI891;10B17CI672;14B1NCI831
940,Student_940,ECE,6,1,7.41,Cybersecurity,11B1NCI731
941,Student_941,ECE,2,5,7.42,AI,10B1NPD734;10B17CI572;10B1NCI736;14B1NCI835;10B19CI591
942,Student_942,CSE,8,7,5.92,Robotics,10B17CI572;10B19GE698;10B17CI672;10B1NCI835;14B1NCI835;12B2NCI752;10B11CI613
943,Student_943,ECE,7,8,6.41,AI,10B19CI791;10B1NPD735;10B11PD511;14B1NCI731;10B11CI613;13B1NHS831;10B17CI673;10B11CI611
944,Student_944,CSE,6,5,8.29,AI,10B11CI513;10B28CI581;10B11EC514;10B1NCI831;13B1NHS831
945,Student_945,CSE,4,5,7.6,AI,10B17CI572;14B1NCI731;10B1NPD734;14B1NCI835;10B13CI834
946,Student_946,CSE,3,8,9.49,Data Science,10B11CI613;10B17CI673;13B11NHS731;10B28CI581;10B1NCI733;10B17CI571;13B1NCI834;10B17CI671
947,Student_947,CSE,4,2,8.42,IoT,14B1NCI834;10B1NCI835
948,Student_948,ECE,7,5,8.37,IoT,10B11PD511;10B11CI611;10B11CI612;10B17CI571;10B17CI673
949,Student_949,ECE,8,6,5.33,AI,10B11PD511;10B11CI512;10B28CI581;10B1NCI731;13B1NHS831;13B11NHS731
950,Student_950,CSE,8,7,7.92,Data Science,10B1NCI733;10B1NCI731;14B1NCI831;10B1NCI831;12B2NCI752;14B1NCI835;10B11CI511
951,Student_951,CSE,4,5,6.94,Data Science,10B1NCI837;10B11CI611;10B13PD832;10B1NPD735;10B11PH611
952,Student_952,ECE,2,6,6.34,AI,10B19CI791;10B19CI691;14B1NCI831;10B13PD832;10B17EC574;10B11CI511
953,Student_953,CSE,5,1,7.2,Robotics,10B11CI512
954,Student_954,ECE,1,5,8.13,Robotics,10B28CI581;11B1NCI831;10B13PD831;13B1NCI832;13B1NCI834
955,Student_955,CSE,5,7,7.6,ML,14B1NCI831;14B1NCI832;10B1NCI731;10B13PD831;10B28CI581;13B11NHS731;10B17CI571
956,Student_956,CSE,4,4,5.95,AI,10B19CI791;12B2NCI752;10B19GE698;10B11EC514
957,Student_957,ECE,4,6,7.89,ML,14B1NCI834;10B1NCI733;10B11PD611;10B1NPD732;13B1NCI834;10B19CI891
958,Student_958,CSE,1,7,6.23,Robotics,14B1NCI731;10B1NPD732;10B17CI671;10B17CI571;12B1NHS831;10B19CI891;10B11PD611
959,Student_959,ECE,6,5,7.26,Robotics,10B17CI572;10B13CI834;10B19CI891;10B11CI611;10B2NCI853
960,Student_960,CSE,3,6,6.64,AI,10B19CI791;13B1NHS831;10B11CI611;12B2NCI752;10B2NCI853;13B11NHS731
961,Student_961,CSE,2,4,6.74,ML,10B19CI891;10B28CI581;10B13PD832;13B1NHS831
962,Student_962,CSE,1,6,7.92,ML,14B1NCI832;10B1NPD735;10B19CI591;10B17CI672;10B19CI691;10B17CI673
963,Student_963,ECE,4,7,5.75,AI,12B1NHS831;10B2NCI853;10B11EC514;10B1NPD732;12B2NCI752;10B1NCI736;10B19CI591
964,Student_964,CSE,8,6,9.33,ML,14B1NCI832;14B1NCI835;11B1NCI831;13B1NCI834;10B1NPD732;13B1NHS831
965,Student_965,CSE,8,5,5,Cybersecurity,14B1NCI833;10B11PH611;10B19CI791;14B1NCI731;14B1NCI834
966,Student_966,CSE,4,6,6.28,Robotics,13B1NCI834;10B19CI891;10B19GE698;11B1NCI831;13B1NCI832;10B1NPD734
967,Student_967,CSE,3,7,7.44,IoT,10B17CI572;12B1NHS831;12B2NCI752;10B17CI673;14B1NCI834;10B1NCI731;14B1NCI833
968,Student_968,ECE,5,2,7.7,Data Science,10B11PD511;10B11CI511
969,Student_969,ECE,3,8,6.88,ML,10B2NCI853;10B1NCI835;10B19CI891;10B11CI512;10B17CI571;10B28CI581;11B1NCI731;10B1NCI837
970,Student_970,CSE,5,5,6.93,ML,10B17CI571;10B11PD511;10B17EC574;10B11EC514;13B1NCI831
971,Student_971,ECE,6,7,7.49,Data Science,10B11CI513;13B11NHS731;10B17CI571;14B1NCI731;10B1NCI736;10B17CI671;12B2NCI752
972,Student_972,CSE,7,8,6.72,ML,10B19CI591;11B1NCI731;10B11EC514;10B13PD831;10B17EC574;14B1NCI832;12B2NCI752;10B28CI581
973,Student_973,CSE,4,3,8.67,Data Science,10B19CI891;14B1NCI832;10B1NCI835
974,Student_974,CSE,4,5,8.01,AI,10B1NCI731;10B1NCI736;10B28CI581;10B11EC514;10B19CI591
975,Student_975,ECE,3,5,8.05,Cybersecurity,14B1NCI834;12B2NCI752;10B11CI611;10B1NCI831;11B1NCI831
976,Student_976,ECE,3,4,5.84,Cybersecurity,10B11CI513;10B11PD611;10B19CI891;10B19CI591
977,Student_977,ECE,4,9,6.9,Robotics,10B17CI671;10B11CI511;10B19CI591;11B1NCI831;10B19GE698;10B1NPD733;10B11EC514;10B17CI672;10B11PD511
978,Student_978,ECE,5,4,6.64,IoT,10B13PD831;10B11PH611;10B11CI613;10B1NCI733
979,Student_979,ECE,6,5,5.79,ML,10B19CI691;10B19CI591;10B1NPD732;10B13PD832;10B1NPD735
980,Student_980,ECE,3,6,7.43,IoT,10B2NCI853;10B19GE698;10B1NPD732;10B19CI691;10B11PH611;10B17EC574
981,Student_981,ECE,7,4,6.35,AI,10B17CI671;11B1NCI831;10B1NCI733;10B17EC574
982,Student_982,ECE,4,5,7.79,Cybersecurity,10B1NPD733;14B1NCI834;10B11CI512;10B19CI791;10B1NCI733
983,Student_983,ECE,4,7,5.72,AI,10B19CI691;10B17CI571;10B11PD511;10B1NPD735;10B13PD832;10B19CI791;10B19GE698
984,Student_984,CSE,3,5,9.06,AI,10B1NCI837;10B1NCI736;10B1NCI835;10B11CI512;13B1NCI832
985,Student_985,ECE,1,6,5.92,ML,10B2NCI853;10B1NCI731;13B11NHS731;10B1NPD733;10B1NCI733;12B1NHS831
986,Student_986,ECE,6,5,7.26,AI,10B13PD831;13B1NCI834;10B2NCI853;10B1NCI831;10B11CI612
987,Student_987,ECE,6,3,7.95,Cybersecurity,10B11CI611;10B17CI672;10B1NCI837
988,Student_988,ECE,4,7,6.32,IoT,10B1NCI837;10B1NCI831;14B1NCI834;10B19GE698;10B1NPD734;10B11CI511;10B11CI612
989,Student_989,ECE,5,10,8.02,Cybersecurity,10B11PD511;10B13PD832;10B17CI673;10B11CI513;10B19CI591;14B1NCI834;10B11CI613;10B11EC514;10B19CI891;14B1NCI731
990,Student_990,ECE,6,6,5.52,ML,13B1NCI831;10B19CI691;12B2NCI752;10B1NPD734;10B11PD611;10B17CI672
991,Student_991,ECE,1,6,8.74,Cybersecurity,10B2NCI853;10B13PD832;10B17CI673;10B19GE698;10B11CI611;10B11CI512
992,Student_992,ECE,3,7,7.02,Data Science,10B19CI591;10B1NCI831;10B11CI613;14B1NCI831;10B1NCI733;10B11PD611;10B19CI791
993,Student_993,ECE,6,3,6.28,IoT,10B1NCI733;10B11CI613;11B1NCI831
994,Student_994,ECE,2,9,6.64,Data Science,10B11CI511;10B11PH611;10B1NCI831;13B1NCI831;10B13CI834;10B11CI612;10B17EC574;10B1NPD734;11B1NCI731
995,Student_995,ECE,5,6,7.97,Data Science,14B1NCI831;10B11PD511;10B19GE698;10B11PH611;14B1NCI833;10B11CI613
996,Student_996,CSE,2,9,6.3,Robotics,10B11CI613;10B17CI671;13B11NHS731;10B11CI512;11B1NCI731;13B1NCI832;11B1NCI831;12B1NHS831;10B11PH611
997,Student_997,CSE,5,5,6.1,ML,10B11PH611;13B11NHS731;10B1NPD735;13B1NCI832;10B1NCI736
998,Student_998,ECE,4,10,6.73,AI,10B1NCI736;10B1NPD734;10B19CI891;11B1NCI831;10B11CI512;10B17CI671;12B2NCI752;10B17EC574;10B11PD511;13B1NCI832
999,Student_999,ECE,1,8,5.59,Data Science,10B1NCI835;10B19CI591;10B11EC514;10B11CI512;14B1NCI835;10B17CI571;10B17CI672;12B1NHS831
1000,Student_1000,CSE,7,7,9.18,Cybersecurity,13B1NCI834;10B17CI671;10B1NPD734;10B1NCI835;11B1NCI731;10B19CI791;10B11CI511
1001,Student_1001,ECE,3,6,6.32,AI,10B1NPD733;11B1NCI731;14B1NCI834;10B11PH611;10B13PD832;13B11NHS731
1002,Student_1002,CSE,3,6,8,Cybersecurity,10B13PD832;14B1NCI835;14B1NCI834;10B17EC574;10B11PD511;10B28CI581
1003,Student_1003,CSE,5,8,7.25,Cybersecurity,10B19CI891;10B19CI791;14B1NCI834;10B11PD611;10B17CI671;10B11CI613;10B17CI571;10B11CI511
1004,Student_1004,CSE,7,6,5.82,AI,14B1NCI833;10B17CI571;10B11PD511;10B11CI512;10B19CI791;13B1NHS831
1005,Student_1005,CSE,2,2,6.99,AI,12B2NCI752;11B1NCI731
1006,Student_1006,CSE,5,4,7.94,Cybersecurity,12B2NCI752;10B1NCI837;11B1NCI731;10B28CI581
1007,Student_1007,ECE,5,6,6.77,ML,10B11PD611;10B17CI671;10B19CI791;14B1NCI832;13B1NCI834;12B2NCI752
1008,Student_1008,CSE,6,7,8.43,IoT,10B1NPD733;14B1NCI832;14B1NCI831;14B1NCI731;13B1NHS831;10B1NPD734;10B11CI613
1009,Student_1009,ECE,5,6,8.23,Robotics,10B17CI571;13B11NHS731;10B11CI611;14B1NCI832;11B1NCI731;10B11PD611
1010,Student_1010,ECE,4,8,8.1,IoT,10B11PD611;10B1NPD733;13B1NCI831;11B1NCI731;10B1NCI835;10B17EC574;10B1NCI731;10B11PH611
1011,Student_1011,CSE,3,2,6.45,ML,10B17CI672;10B1NPD735
1012,Student_1012,CSE,5,6,5.7,Robotics,13B1NCI831;13B1NCI832;10B1NCI837;10B11CI511;10B1NPD735;10B11PH611
1013,Student_1013,ECE,2,2,6.26,AI,14B1NCI834;10B11CI612
1014,Student_1014,CSE,1,8,7.24,Robotics,10B17CI672;13B1NCI834;10B1NCI837;13B1NCI831;10B17CI673;10B1NCI835;10B1NCI731;10B11CI613
1015,Student_1015,CSE,5,6,7.65,Cybersecurity,10B11CI512;10B1NCI837;11B1NCI731;10B11PD511;10B13PD832;10B11PD611
1016,Student_1016,ECE,6,7,5,IoT,10B19CI891;10B11EC514;13B1NCI831;10B17CI671;14B1NCI832;10B11PD511;10B28CI581
1017,Student_1017,ECE,1,4,6.99,Robotics,10B17EC574;10B11PH611;10B1NPD732;10B1NPD734
